5.806863069468266580e-01,5.521322532077274081e-01,0.000000000000000000e+00,1.405906880545338723e-02,5.389007069543817474e-01,0.000000000000000000e+00
5.549248070769486896e-01,5.407562004949199030e-01,0.000000000000000000e+00,1.689418880465569026e-02,5.381953956568497066e-01,0.000000000000000000e+00
5.089086217952452085e-01,5.353692005364352191e-01,0.000000000000000000e+00,1.497203611804309720e-02,5.398968611544473495e-01,0.000000000000000000e+00
4.694050961307980052e-01,5.351557960786721413e-01,0.000000000000000000e+00,1.251101063258051524e-02,5.368109752115871602e-01,0.000000000000000000e+00
4.201393455243095931e-01,5.365426961931920591e-01,0.000000000000000000e+00,1.306551981468383541e-02,5.415949768759950045e-01,0.000000000000000000e+00
3.523996424453185727e-01,5.361056409485103202e-01,0.000000000000000000e+00,1.095606567473412889e-02,5.427114905769742093e-01,0.000000000000000000e+00
2.900236124395530468e-01,5.338421799044191784e-01,0.000000000000000000e+00,1.145482601770235823e-02,5.433531965607589775e-01,0.000000000000000000e+00
2.090589940493647325e-01,5.361937883289273898e-01,0.000000000000000000e+00,1.044441331838106245e-02,5.445963915825653423e-01,0.000000000000000000e+00
1.184050090158552671e-01,5.335608977919392704e-01,0.000000000000000000e+00,9.519700681303949752e-03,5.438652379395233494e-01,0.000000000000000000e+00
4.586620036893939573e-02,5.333759141817008276e-01,0.000000000000000000e+00,1.598271671937018593e-02,5.423835550124836979e-01,0.000000000000000000e+00
2.568108061886093668e-02,5.310740366354578246e-01,0.000000000000000000e+00,5.706555416907272554e-02,5.429280791512913762e-01,0.000000000000000000e+00
1.864683191251984354e-02,5.244679787540362792e-01,0.000000000000000000e+00,1.230585469046503039e-01,5.466902552719095087e-01,0.000000000000000000e+00
2.774674114657437254e-02,5.306369995352376856e-01,0.000000000000000000e+00,1.796348895778595300e-01,5.488478555042639595e-01,0.000000000000000000e+00
9.768094334374194387e-02,5.330547199338691033e-01,0.000000000000000000e+00,1.835767232429165730e-01,5.515294106330301815e-01,0.000000000000000000e+00
3.408109390979232045e-01,5.352303942512816048e-01,0.000000000000000000e+00,1.539907300949450997e-01,5.498795599596670858e-01,0.000000000000000000e+00
