symbol,imbalance,diff,volume,target
ETHUSDT,-0.728429,0.000105,0.000000,2737.725000,2741.195000,0.126748
BTCUSDT,-0.764499,-0.000030,0.000000,82462.105000,82601.585000,0.169144
ETHUSDT,-0.579398,0.065882,0.000000,2737.225000,2739.715000,0.090968
BTCUSDT,0.834666,-0.000606,0.000000,82462.105000,82601.585000,0.169144
ETHUSDT,0.996290,-0.000045,0.000000,2737.655000,2739.275000,0.059175
BTCUSDT,0.955417,-0.000085,0.000000,82469.175000,82558.865000,0.108756
ETHUSDT,0.998562,0.000032,0.000000,2738.225000,2738.965000,0.027025
BTCUSDT,0.980134,0.000000,0.000000,82490.405000,82561.445000,0.086119
ETHUSDT,0.761374,-0.000191,0.000000,2739.035000,2740.335000,0.047462
BTCUSDT,0.918421,0.000027,0.000000,82506.615000,82550.005000,0.052590
ETHUSDT,0.304688,-0.070219,0.000000,2741.345000,2738.885000,-0.089737
BTCUSDT,0.999743,0.000000,0.000000,82607.365000,82545.775000,-0.074558
ETHUSDT,0.995260,0.000000,0.000000,2741.815000,2739.385000,-0.088627
BTCUSDT,-0.292087,-0.000016,0.000000,82637.515000,82568.535000,-0.083473
ETHUSDT,-0.877179,-0.000061,0.000000,2741.905000,2739.715000,-0.079871
BTCUSDT,-0.263283,0.000791,0.000000,82615.145000,82578.185000,-0.044738
ETHUSDT,-0.984644,0.000741,0.000000,2740.925000,2740.245000,-0.024809
BTCUSDT,-0.740479,0.153426,0.000000,82630.055000,82578.185000,-0.062774
ETHUSDT,0.892589,0.000450,0.000000,2741.325000,2740.725000,-0.021887
BTCUSDT,0.462451,-0.000021,0.000000,82626.715000,82575.185000,-0.062365
ETHUSDT,0.363936,0.015267,0.000000,2741.495000,2740.805000,-0.025169
BTCUSDT,0.748389,-0.000041,0.000000,82626.715000,82575.185000,-0.062365
ETHUSDT,-0.325559,0.301195,0.000000,2741.495000,2740.835000,-0.024074
BTCUSDT,0.098600,-0.000122,0.000000,82626.715000,82545.005000,-0.098891
ETHUSDT,-0.355676,0.643021,0.000000,2740.595000,2739.505000,-0.039772
BTCUSDT,0.299093,-0.000096,0.000000,82601.585000,82559.295000,-0.051198
ETHUSDT,0.511560,0.059053,0.000000,2739.555000,2738.925000,-0.022996
BTCUSDT,-0.079858,-0.000009,0.000000,82595.925000,82547.155000,-0.059046
ETHUSDT,0.335438,-0.658585,0.000000,2739.515000,2738.255000,-0.045994
BTCUSDT,-0.387886,-0.000009,0.000000,82555.255000,82556.065000,0.000981
ETHUSDT,-0.317763,-0.158285,0.000000,2738.965000,2737.985000,-0.035780
BTCUSDT,0.999289,0.000182,0.000000,82561.445000,82550.745000,-0.012960
ETHUSDT,-0.812241,-0.021284,0.000000,2740.335000,2738.145000,-0.079917
BTCUSDT,-0.364384,-0.065472,0.000000,82545.775000,82566.745000,0.025404
ETHUSDT,-0.532399,-0.153668,0.000000,2738.885000,2738.535000,-0.012779
BTCUSDT,-0.084799,-0.000056,0.000000,82545.775000,82566.745000,0.025404
ETHUSDT,0.962345,0.000005,0.000000,2739.525000,2738.795000,-0.026647
BTCUSDT,-0.423505,0.000039,0.000000,82568.715000,82553.885000,-0.017961
ETHUSDT,0.829201,0.000065,0.000000,2739.905000,2737.935000,-0.071900
BTCUSDT,-0.008151,0.000019,0.000000,82578.185000,82575.505000,-0.003245
ETHUSDT,0.804615,-0.000077,0.000000,2740.245000,2738.695000,-0.056564
BTCUSDT,-0.052047,-0.000030,0.000000,82578.185000,82581.835000,0.004420
ETHUSDT,0.844152,-0.000255,0.000000,2740.725000,2738.605000,-0.077352
